,team_id,team_name,game_id,game_date
0,133,Oakland Athletics,641992,2021-02-28
0,133,Oakland Athletics,641999,2021-03-01
0,133,Oakland Athletics,641610,2021-03-02
0,133,Oakland Athletics,642098,2021-03-03
0,133,Oakland Athletics,642023,2021-03-05
0,133,Oakland Athletics,642004,2021-03-06
0,133,Oakland Athletics,642021,2021-03-07
0,133,Oakland Athletics,642106,2021-03-08
0,133,Oakland Athletics,642210,2021-03-09
0,133,Oakland Athletics,642009,2021-03-10
0,133,Oakland Athletics,641936,2021-03-11
0,133,Oakland Athletics,641994,2021-03-12
0,133,Oakland Athletics,642150,2021-03-13
0,133,Oakland Athletics,642022,2021-03-14
0,133,Oakland Athletics,642198,2021-03-15
0,133,Oakland Athletics,642184,2021-03-16
0,133,Oakland Athletics,642020,2021-03-17
0,133,Oakland Athletics,641975,2021-03-18
0,133,Oakland Athletics,642010,2021-03-19
0,133,Oakland Athletics,642200,2021-03-20
0,133,Oakland Athletics,642007,2021-03-22
0,133,Oakland Athletics,642008,2021-03-23
0,133,Oakland Athletics,641757,2021-03-24
0,133,Oakland Athletics,642006,2021-03-25
0,133,Oakland Athletics,642058,2021-03-26
0,133,Oakland Athletics,641995,2021-03-27
0,133,Oakland Athletics,641922,2021-03-28
0,133,Oakland Athletics,642062,2021-03-29
0,133,Oakland Athletics,634640,2021-04-01
0,133,Oakland Athletics,634605,2021-04-02
0,133,Oakland Athletics,634629,2021-04-03
0,133,Oakland Athletics,634651,2021-04-04
0,133,Oakland Athletics,634600,2021-04-05
0,133,Oakland Athletics,634628,2021-04-06
0,133,Oakland Athletics,634567,2021-04-07
0,133,Oakland Athletics,634546,2021-04-08
0,133,Oakland Athletics,634537,2021-04-09
0,133,Oakland Athletics,632202,2021-04-10
0,133,Oakland Athletics,632231,2021-04-12
0,133,Oakland Athletics,632206,2021-04-13
0,133,Oakland Athletics,634632,2021-04-15
0,133,Oakland Athletics,634525,2021-04-16
0,133,Oakland Athletics,634479,2021-04-17
0,133,Oakland Athletics,634480,2021-04-18
0,133,Oakland Athletics,634466,2021-04-19
0,133,Oakland Athletics,634490,2021-04-20
0,133,Oakland Athletics,634466,2021-04-20
0,133,Oakland Athletics,634440,2021-04-21
0,133,Oakland Athletics,634389,2021-04-23
0,133,Oakland Athletics,634367,2021-04-24
0,133,Oakland Athletics,634454,2021-04-25
0,133,Oakland Athletics,634343,2021-04-26
0,133,Oakland Athletics,634368,2021-04-27
0,133,Oakland Athletics,634308,2021-04-28
0,133,Oakland Athletics,634296,2021-04-29
0,133,Oakland Athletics,634381,2021-04-30
0,133,Oakland Athletics,634319,2021-05-01
0,133,Oakland Athletics,634306,2021-05-02
0,133,Oakland Athletics,634293,2021-05-03
0,133,Oakland Athletics,634278,2021-05-04
0,133,Oakland Athletics,634248,2021-05-05
0,133,Oakland Athletics,634231,2021-05-06
0,133,Oakland Athletics,634263,2021-05-07
0,133,Oakland Athletics,634236,2021-05-08
0,133,Oakland Athletics,634211,2021-05-09
0,133,Oakland Athletics,634202,2021-05-11
0,133,Oakland Athletics,634154,2021-05-12
0,133,Oakland Athletics,634150,2021-05-13
0,133,Oakland Athletics,634131,2021-05-14
0,133,Oakland Athletics,634080,2021-05-15
0,133,Oakland Athletics,634188,2021-05-16
0,133,Oakland Athletics,634050,2021-05-18
0,133,Oakland Athletics,634034,2021-05-19
0,133,Oakland Athletics,634045,2021-05-20
0,133,Oakland Athletics,634028,2021-05-21
0,133,Oakland Athletics,634000,2021-05-22
0,133,Oakland Athletics,633985,2021-05-23
0,133,Oakland Athletics,633955,2021-05-24
0,133,Oakland Athletics,633945,2021-05-25
0,133,Oakland Athletics,634074,2021-05-26
0,133,Oakland Athletics,633964,2021-05-27
0,133,Oakland Athletics,634006,2021-05-28
0,133,Oakland Athletics,633929,2021-05-29
0,133,Oakland Athletics,633889,2021-05-30
0,133,Oakland Athletics,633849,2021-05-31
0,133,Oakland Athletics,633871,2021-06-01
0,133,Oakland Athletics,633954,2021-06-02
0,133,Oakland Athletics,633865,2021-06-04
0,133,Oakland Athletics,633850,2021-06-05
0,133,Oakland Athletics,633847,2021-06-06
0,133,Oakland Athletics,633765,2021-06-08
0,133,Oakland Athletics,633784,2021-06-09
0,133,Oakland Athletics,633770,2021-06-10
0,133,Oakland Athletics,633717,2021-06-11
0,133,Oakland Athletics,633718,2021-06-12
0,133,Oakland Athletics,633707,2021-06-13
0,133,Oakland Athletics,633729,2021-06-14
0,133,Oakland Athletics,633656,2021-06-15
0,133,Oakland Athletics,633632,2021-06-16
0,133,Oakland Athletics,633609,2021-06-18
0,133,Oakland Athletics,633606,2021-06-19
0,133,Oakland Athletics,633575,2021-06-20
0,133,Oakland Athletics,633605,2021-06-21
0,133,Oakland Athletics,633532,2021-06-22
0,133,Oakland Athletics,633553,2021-06-23
0,133,Oakland Athletics,633503,2021-06-24
0,133,Oakland Athletics,633523,2021-06-25
0,133,Oakland Athletics,633500,2021-06-26
0,133,Oakland Athletics,633527,2021-06-27
0,133,Oakland Athletics,633488,2021-06-29
0,133,Oakland Athletics,633461,2021-06-30
0,133,Oakland Athletics,633405,2021-07-01
0,133,Oakland Athletics,633452,2021-07-02
0,133,Oakland Athletics,633401,2021-07-03
0,133,Oakland Athletics,633399,2021-07-04
0,133,Oakland Athletics,633406,2021-07-06
0,133,Oakland Athletics,633368,2021-07-07
0,133,Oakland Athletics,633354,2021-07-08
0,133,Oakland Athletics,633345,2021-07-09
0,133,Oakland Athletics,633316,2021-07-10
0,133,Oakland Athletics,633297,2021-07-11
0,133,Oakland Athletics,633264,2021-07-16
0,133,Oakland Athletics,633306,2021-07-17
0,133,Oakland Athletics,633238,2021-07-18
0,133,Oakland Athletics,633249,2021-07-19
0,133,Oakland Athletics,633207,2021-07-20
0,133,Oakland Athletics,633231,2021-07-22
0,133,Oakland Athletics,633229,2021-07-23
0,133,Oakland Athletics,633140,2021-07-24
0,133,Oakland Athletics,633169,2021-07-25
0,133,Oakland Athletics,633155,2021-07-27
0,133,Oakland Athletics,633096,2021-07-28
0,133,Oakland Athletics,633111,2021-07-29
0,133,Oakland Athletics,633118,2021-07-30
0,133,Oakland Athletics,633080,2021-07-31
0,133,Oakland Athletics,633048,2021-08-01
0,133,Oakland Athletics,633022,2021-08-03
0,133,Oakland Athletics,633010,2021-08-04
0,133,Oakland Athletics,633017,2021-08-06
0,133,Oakland Athletics,632962,2021-08-07
0,133,Oakland Athletics,633039,2021-08-08
0,133,Oakland Athletics,632978,2021-08-10
0,133,Oakland Athletics,632937,2021-08-11
0,133,Oakland Athletics,632900,2021-08-12
0,133,Oakland Athletics,632936,2021-08-13
0,133,Oakland Athletics,632894,2021-08-14
0,133,Oakland Athletics,632847,2021-08-15
0,133,Oakland Athletics,632892,2021-08-16
0,133,Oakland Athletics,632908,2021-08-17
0,133,Oakland Athletics,632854,2021-08-18
0,133,Oakland Athletics,632823,2021-08-19
0,133,Oakland Athletics,632809,2021-08-20
0,133,Oakland Athletics,632842,2021-08-21
0,133,Oakland Athletics,632791,2021-08-22
0,133,Oakland Athletics,632758,2021-08-23
0,133,Oakland Athletics,632769,2021-08-24
0,133,Oakland Athletics,632749,2021-08-26
0,133,Oakland Athletics,632725,2021-08-27
0,133,Oakland Athletics,632706,2021-08-28
0,133,Oakland Athletics,632700,2021-08-29
0,133,Oakland Athletics,632688,2021-08-31
0,133,Oakland Athletics,632710,2021-09-01
0,133,Oakland Athletics,632686,2021-09-02
0,133,Oakland Athletics,632629,2021-09-03
0,133,Oakland Athletics,632616,2021-09-04
0,133,Oakland Athletics,632607,2021-09-05
0,133,Oakland Athletics,632578,2021-09-07
0,133,Oakland Athletics,632545,2021-09-08
0,133,Oakland Athletics,632562,2021-09-09
0,133,Oakland Athletics,632544,2021-09-10
0,133,Oakland Athletics,632535,2021-09-11
0,133,Oakland Athletics,632553,2021-09-12
0,133,Oakland Athletics,632511,2021-09-14
0,133,Oakland Athletics,632471,2021-09-15
0,133,Oakland Athletics,632468,2021-09-16
0,133,Oakland Athletics,632466,2021-09-17
0,133,Oakland Athletics,632444,2021-09-18
0,133,Oakland Athletics,632420,2021-09-19
0,133,Oakland Athletics,632412,2021-09-20
0,133,Oakland Athletics,632401,2021-09-21
0,133,Oakland Athletics,632383,2021-09-22
0,133,Oakland Athletics,632368,2021-09-23
0,133,Oakland Athletics,632356,2021-09-24
0,133,Oakland Athletics,632342,2021-09-25
0,133,Oakland Athletics,632324,2021-09-26
0,133,Oakland Athletics,632323,2021-09-27
0,133,Oakland Athletics,632312,2021-09-28
0,133,Oakland Athletics,632299,2021-09-29
0,133,Oakland Athletics,632279,2021-10-01
0,133,Oakland Athletics,632249,2021-10-02
0,133,Oakland Athletics,632245,2021-10-03
0,108,Los Angeles Angels,641991,2021-02-28
0,108,Los Angeles Angels,642190,2021-03-01
0,108,Los Angeles Angels,642211,2021-03-02
0,108,Los Angeles Angels,642226,2021-03-03
0,108,Los Angeles Angels,642174,2021-03-04
0,108,Los Angeles Angels,642023,2021-03-05
0,108,Los Angeles Angels,642188,2021-03-06
0,108,Los Angeles Angels,642222,2021-03-07
0,108,Los Angeles Angels,641643,2021-03-08
0,108,Los Angeles Angels,642107,2021-03-10
0,108,Los Angeles Angels,642218,2021-03-11
0,108,Los Angeles Angels,642189,2021-03-12
0,108,Los Angeles Angels,641539,2021-03-13
0,108,Los Angeles Angels,642169,2021-03-14
0,108,Los Angeles Angels,642221,2021-03-15
0,108,Los Angeles Angels,642199,2021-03-16
0,108,Los Angeles Angels,641970,2021-03-17
0,108,Los Angeles Angels,642204,2021-03-18
0,108,Los Angeles Angels,642159,2021-03-19
0,108,Los Angeles Angels,642200,2021-03-20
0,108,Los Angeles Angels,642026,2021-03-21
0,108,Los Angeles Angels,642216,2021-03-22
0,108,Los Angeles Angels,641846,2021-03-23
0,108,Los Angeles Angels,642167,2021-03-24
0,108,Los Angeles Angels,642092,2021-03-25
0,108,Los Angeles Angels,642155,2021-03-27
0,108,Los Angeles Angels,642217,2021-03-28
0,108,Los Angeles Angels,642056,2021-03-29
0,108,Los Angeles Angels,641998,2021-03-30
0,108,Los Angeles Angels,634655,2021-04-01
0,108,Los Angeles Angels,634631,2021-04-02
0,108,Los Angeles Angels,634646,2021-04-03
0,108,Los Angeles Angels,634637,2021-04-04
0,108,Los Angeles Angels,634552,2021-04-05
0,108,Los Angeles Angels,634586,2021-04-06
0,108,Los Angeles Angels,634545,2021-04-08
0,108,Los Angeles Angels,634512,2021-04-09
0,108,Los Angeles Angels,632227,2021-04-10
0,108,Los Angeles Angels,632208,2021-04-11
0,108,Los Angeles Angels,632197,2021-04-12
0,108,Los Angeles Angels,632210,2021-04-13
0,108,Los Angeles Angels,634495,2021-04-14
0,108,Los Angeles Angels,634526,2021-04-16
0,108,Los Angeles Angels,634465,2021-04-17
0,108,Los Angeles Angels,634441,2021-04-18
0,108,Los Angeles Angels,634536,2021-04-19
0,108,Los Angeles Angels,634398,2021-04-20
0,108,Los Angeles Angels,634430,2021-04-21
0,108,Los Angeles Angels,634438,2021-04-22
0,108,Los Angeles Angels,634383,2021-04-23
0,108,Los Angeles Angels,634366,2021-04-24
0,108,Los Angeles Angels,634403,2021-04-25
0,108,Los Angeles Angels,634377,2021-04-26
0,108,Los Angeles Angels,634359,2021-04-27
0,108,Los Angeles Angels,634350,2021-04-28
0,108,Los Angeles Angels,634287,2021-04-30
0,108,Los Angeles Angels,634272,2021-05-01
0,108,Los Angeles Angels,634340,2021-05-02
0,108,Los Angeles Angels,634334,2021-05-03
0,108,Los Angeles Angels,634267,2021-05-04
0,108,Los Angeles Angels,634281,2021-05-05
0,108,Los Angeles Angels,634247,2021-05-06
0,108,Los Angeles Angels,634213,2021-05-07
0,108,Los Angeles Angels,634262,2021-05-08
0,108,Los Angeles Angels,634205,2021-05-09
0,108,Los Angeles Angels,634181,2021-05-10
0,108,Los Angeles Angels,634156,2021-05-11
0,108,Los Angeles Angels,634172,2021-05-12
0,108,Los Angeles Angels,634138,2021-05-14
0,108,Los Angeles Angels,634095,2021-05-15
0,108,Los Angeles Angels,634100,2021-05-16
0,108,Los Angeles Angels,634101,2021-05-17
0,108,Los Angeles Angels,634102,2021-05-18
0,108,Los Angeles Angels,634029,2021-05-19
0,108,Los Angeles Angels,634465,2021-05-20
0,108,Los Angeles Angels,634441,2021-05-20
0,108,Los Angeles Angels,634028,2021-05-21
0,108,Los Angeles Angels,634000,2021-05-22
0,108,Los Angeles Angels,633985,2021-05-23
0,108,Los Angeles Angels,633972,2021-05-25
0,108,Los Angeles Angels,633940,2021-05-26
0,108,Los Angeles Angels,633964,2021-05-27
0,108,Los Angeles Angels,634006,2021-05-28
0,108,Los Angeles Angels,633929,2021-05-29
0,108,Los Angeles Angels,633889,2021-05-30
0,108,Los Angeles Angels,633897,2021-05-31
0,108,Los Angeles Angels,633864,2021-06-01
0,108,Los Angeles Angels,633832,2021-06-03
0,108,Los Angeles Angels,633837,2021-06-04
0,108,Los Angeles Angels,633845,2021-06-05
0,108,Los Angeles Angels,633843,2021-06-06
0,108,Los Angeles Angels,633796,2021-06-07
0,108,Los Angeles Angels,633826,2021-06-08
0,108,Los Angeles Angels,633776,2021-06-09
0,108,Los Angeles Angels,633731,2021-06-11
0,108,Los Angeles Angels,633712,2021-06-12
0,108,Los Angeles Angels,633696,2021-06-13
0,108,Los Angeles Angels,633729,2021-06-14
0,108,Los Angeles Angels,633656,2021-06-15
0,108,Los Angeles Angels,633632,2021-06-16
0,108,Los Angeles Angels,633624,2021-06-17
0,108,Los Angeles Angels,633654,2021-06-18
0,108,Los Angeles Angels,633650,2021-06-19
0,108,Los Angeles Angels,633563,2021-06-20
0,108,Los Angeles Angels,633670,2021-06-22
0,108,Los Angeles Angels,633570,2021-06-23
0,108,Los Angeles Angels,633535,2021-06-25
0,108,Los Angeles Angels,633525,2021-06-26
0,108,Los Angeles Angels,633459,2021-06-27
0,108,Los Angeles Angels,633601,2021-06-28
0,108,Los Angeles Angels,633444,2021-06-29
0,108,Los Angeles Angels,633484,2021-06-30
0,108,Los Angeles Angels,633421,2021-07-01
0,108,Los Angeles Angels,633402,2021-07-02
0,108,Los Angeles Angels,633453,2021-07-03
0,108,Los Angeles Angels,633391,2021-07-04
0,108,Los Angeles Angels,633389,2021-07-05
0,108,Los Angeles Angels,633370,2021-07-06
0,108,Los Angeles Angels,633385,2021-07-07
0,108,Los Angeles Angels,633341,2021-07-09
0,108,Los Angeles Angels,633288,2021-07-10
0,108,Los Angeles Angels,633318,2021-07-11
0,108,Los Angeles Angels,633323,2021-07-16
0,108,Los Angeles Angels,633286,2021-07-17
0,108,Los Angeles Angels,633284,2021-07-18
0,108,Los Angeles Angels,633249,2021-07-19
0,108,Los Angeles Angels,633207,2021-07-20
0,108,Los Angeles Angels,633220,2021-07-22
0,108,Los Angeles Angels,633159,2021-07-23
0,108,Los Angeles Angels,633209,2021-07-24
0,108,Los Angeles Angels,633179,2021-07-25
0,108,Los Angeles Angels,633157,2021-07-26
0,108,Los Angeles Angels,633139,2021-07-27
0,108,Los Angeles Angels,633130,2021-07-28
0,108,Los Angeles Angels,633111,2021-07-29
0,108,Los Angeles Angels,633118,2021-07-30
0,108,Los Angeles Angels,633080,2021-07-31
0,108,Los Angeles Angels,633048,2021-08-01
0,108,Los Angeles Angels,633054,2021-08-02
0,108,Los Angeles Angels,633056,2021-08-03
0,108,Los Angeles Angels,633055,2021-08-04
0,108,Los Angeles Angels,633004,2021-08-05
0,108,Los Angeles Angels,633028,2021-08-06
0,108,Los Angeles Angels,632986,2021-08-07
0,108,Los Angeles Angels,632956,2021-08-08
0,108,Los Angeles Angels,632208,2021-08-10
0,108,Los Angeles Angels,632940,2021-08-10
0,108,Los Angeles Angels,632965,2021-08-11
0,108,Los Angeles Angels,632918,2021-08-12
0,108,Los Angeles Angels,632972,2021-08-13
0,108,Los Angeles Angels,632925,2021-08-14
0,108,Los Angeles Angels,632881,2021-08-15
0,108,Los Angeles Angels,633421,2021-08-16
0,108,Los Angeles Angels,632868,2021-08-17
0,108,Los Angeles Angels,632861,2021-08-18
0,108,Los Angeles Angels,632846,2021-08-19
0,108,Los Angeles Angels,632837,2021-08-20
0,108,Los Angeles Angels,632780,2021-08-21
0,108,Los Angeles Angels,632812,2021-08-22
0,108,Los Angeles Angels,632807,2021-08-24
0,108,Los Angeles Angels,632756,2021-08-25
0,108,Los Angeles Angels,632743,2021-08-26
0,108,Los Angeles Angels,632782,2021-08-27
0,108,Los Angeles Angels,632697,2021-08-28
0,108,Los Angeles Angels,632690,2021-08-30
0,108,Los Angeles Angels,632675,2021-08-31
0,108,Los Angeles Angels,632655,2021-09-01
0,108,Los Angeles Angels,632632,2021-09-03
0,108,Los Angeles Angels,632625,2021-09-04
0,108,Los Angeles Angels,632619,2021-09-05
0,108,Los Angeles Angels,632620,2021-09-06
0,108,Los Angeles Angels,632581,2021-09-07
0,108,Los Angeles Angels,632631,2021-09-08
0,108,Los Angeles Angels,632549,2021-09-10
0,108,Los Angeles Angels,632529,2021-09-11
0,108,Los Angeles Angels,632532,2021-09-12
0,108,Los Angeles Angels,632506,2021-09-14
0,108,Los Angeles Angels,632490,2021-09-15
0,108,Los Angeles Angels,632476,2021-09-16
0,108,Los Angeles Angels,632466,2021-09-17
0,108,Los Angeles Angels,632444,2021-09-18
0,108,Los Angeles Angels,632420,2021-09-19
0,108,Los Angeles Angels,632424,2021-09-20
0,108,Los Angeles Angels,632418,2021-09-21
0,108,Los Angeles Angels,632395,2021-09-22
0,108,Los Angeles Angels,632371,2021-09-23
0,108,Los Angeles Angels,632359,2021-09-24
0,108,Los Angeles Angels,632344,2021-09-25
0,108,Los Angeles Angels,632327,2021-09-26
0,108,Los Angeles Angels,632308,2021-09-28
0,108,Los Angeles Angels,632295,2021-09-29
0,108,Los Angeles Angels,632275,2021-09-30
0,108,Los Angeles Angels,632270,2021-10-01
0,108,Los Angeles Angels,632255,2021-10-02
0,108,Los Angeles Angels,632237,2021-10-03
0,136,Seattle Mariners,642018,2021-02-28
0,136,Seattle Mariners,641980,2021-03-02
0,136,Seattle Mariners,642125,2021-03-03
0,136,Seattle Mariners,641979,2021-03-04
0,136,Seattle Mariners,641546,2021-03-05
0,136,Seattle Mariners,642004,2021-03-06
0,136,Seattle Mariners,642222,2021-03-07
0,136,Seattle Mariners,642201,2021-03-08
0,136,Seattle Mariners,641972,2021-03-09
0,136,Seattle Mariners,641969,2021-03-10
0,136,Seattle Mariners,642015,2021-03-11
0,136,Seattle Mariners,642017,2021-03-12
0,136,Seattle Mariners,642074,2021-03-13
0,136,Seattle Mariners,641978,2021-03-14
0,136,Seattle Mariners,641830,2021-03-15
0,136,Seattle Mariners,642097,2021-03-16
0,136,Seattle Mariners,641970,2021-03-17
0,136,Seattle Mariners,641959,2021-03-18
0,136,Seattle Mariners,642003,2021-03-19
0,136,Seattle Mariners,641940,2021-03-20
0,136,Seattle Mariners,641549,2021-03-21
0,136,Seattle Mariners,641989,2021-03-22
0,136,Seattle Mariners,642151,2021-03-23
0,136,Seattle Mariners,641974,2021-03-24
0,136,Seattle Mariners,642006,2021-03-25
0,136,Seattle Mariners,641976,2021-03-26
0,136,Seattle Mariners,642005,2021-03-27
0,136,Seattle Mariners,642223,2021-03-29
0,136,Seattle Mariners,634625,2021-04-01
0,136,Seattle Mariners,634578,2021-04-02
0,136,Seattle Mariners,634639,2021-04-03
0,136,Seattle Mariners,634551,2021-04-05
0,136,Seattle Mariners,634609,2021-04-06
0,136,Seattle Mariners,634592,2021-04-07
0,136,Seattle Mariners,634550,2021-04-08
0,136,Seattle Mariners,632205,2021-04-10
0,136,Seattle Mariners,632215,2021-04-11
0,136,Seattle Mariners,632224,2021-04-12
0,136,Seattle Mariners,632213,2021-04-13
0,136,Seattle Mariners,632224,2021-04-13
0,136,Seattle Mariners,634472,2021-04-14
0,136,Seattle Mariners,634571,2021-04-15
0,136,Seattle Mariners,634472,2021-04-15
0,136,Seattle Mariners,634517,2021-04-16
0,136,Seattle Mariners,634447,2021-04-17
0,136,Seattle Mariners,634538,2021-04-18
0,136,Seattle Mariners,634421,2021-04-19
0,136,Seattle Mariners,634417,2021-04-20
0,136,Seattle Mariners,634508,2021-04-22
0,136,Seattle Mariners,634386,2021-04-23
0,136,Seattle Mariners,634373,2021-04-24
0,136,Seattle Mariners,634355,2021-04-25
0,136,Seattle Mariners,634382,2021-04-26
0,136,Seattle Mariners,634333,2021-04-27
0,136,Seattle Mariners,634360,2021-04-28
0,136,Seattle Mariners,634353,2021-04-29
0,136,Seattle Mariners,634287,2021-04-30
0,136,Seattle Mariners,634272,2021-05-01
0,136,Seattle Mariners,634340,2021-05-02
0,136,Seattle Mariners,634242,2021-05-03
0,136,Seattle Mariners,634265,2021-05-04
0,136,Seattle Mariners,634220,2021-05-05
0,136,Seattle Mariners,634253,2021-05-07
0,136,Seattle Mariners,634171,2021-05-08
0,136,Seattle Mariners,634182,2021-05-09
0,136,Seattle Mariners,634142,2021-05-11
0,136,Seattle Mariners,634140,2021-05-12
0,136,Seattle Mariners,634135,2021-05-13
0,136,Seattle Mariners,634110,2021-05-14
0,136,Seattle Mariners,634084,2021-05-15
0,136,Seattle Mariners,634087,2021-05-16
0,136,Seattle Mariners,634082,2021-05-17
0,136,Seattle Mariners,634115,2021-05-18
0,136,Seattle Mariners,634046,2021-05-19
0,136,Seattle Mariners,634019,2021-05-21
0,136,Seattle Mariners,633991,2021-05-22
0,136,Seattle Mariners,633996,2021-05-23
0,136,Seattle Mariners,633955,2021-05-24
0,136,Seattle Mariners,633945,2021-05-25
0,136,Seattle Mariners,634074,2021-05-26
0,136,Seattle Mariners,633934,2021-05-27
0,136,Seattle Mariners,633997,2021-05-28
0,136,Seattle Mariners,633947,2021-05-29
0,136,Seattle Mariners,633968,2021-05-30
0,136,Seattle Mariners,633849,2021-05-31
0,136,Seattle Mariners,633871,2021-06-01
0,136,Seattle Mariners,633954,2021-06-02
0,136,Seattle Mariners,633832,2021-06-03
0,136,Seattle Mariners,633837,2021-06-04
0,136,Seattle Mariners,633845,2021-06-05
0,136,Seattle Mariners,633843,2021-06-06
0,136,Seattle Mariners,633822,2021-06-08
0,136,Seattle Mariners,633759,2021-06-09
0,136,Seattle Mariners,633754,2021-06-10
0,136,Seattle Mariners,633743,2021-06-11
0,136,Seattle Mariners,633725,2021-06-12
0,136,Seattle Mariners,633690,2021-06-13
0,136,Seattle Mariners,633716,2021-06-14
0,136,Seattle Mariners,633626,2021-06-15
0,136,Seattle Mariners,633658,2021-06-16
0,136,Seattle Mariners,633697,2021-06-17
0,136,Seattle Mariners,633615,2021-06-18
0,136,Seattle Mariners,633661,2021-06-19
0,136,Seattle Mariners,633554,2021-06-20
0,136,Seattle Mariners,633528,2021-06-22
0,136,Seattle Mariners,633614,2021-06-23
0,136,Seattle Mariners,633620,2021-06-25
0,136,Seattle Mariners,633501,2021-06-26
0,136,Seattle Mariners,633501,2021-06-27
0,136,Seattle Mariners,633499,2021-06-27
0,136,Seattle Mariners,633497,2021-06-29
0,136,Seattle Mariners,633445,2021-06-30
0,136,Seattle Mariners,633456,2021-07-01
0,136,Seattle Mariners,633511,2021-07-02
0,136,Seattle Mariners,633379,2021-07-03
0,136,Seattle Mariners,633425,2021-07-04
0,136,Seattle Mariners,633382,2021-07-06
0,136,Seattle Mariners,633371,2021-07-07
0,136,Seattle Mariners,633315,2021-07-08
0,136,Seattle Mariners,633341,2021-07-09
0,136,Seattle Mariners,633288,2021-07-10
0,136,Seattle Mariners,633318,2021-07-11
0,136,Seattle Mariners,633323,2021-07-16
0,136,Seattle Mariners,633286,2021-07-17
0,136,Seattle Mariners,633284,2021-07-18
0,136,Seattle Mariners,633245,2021-07-20
0,136,Seattle Mariners,633190,2021-07-21
0,136,Seattle Mariners,633231,2021-07-22
0,136,Seattle Mariners,633229,2021-07-23
0,136,Seattle Mariners,633140,2021-07-24
0,136,Seattle Mariners,633169,2021-07-25
0,136,Seattle Mariners,633206,2021-07-26
0,136,Seattle Mariners,633158,2021-07-27
0,136,Seattle Mariners,633146,2021-07-28
0,136,Seattle Mariners,633116,2021-07-30
0,136,Seattle Mariners,633106,2021-07-31
0,136,Seattle Mariners,633075,2021-08-01
0,136,Seattle Mariners,633070,2021-08-02
0,136,Seattle Mariners,633005,2021-08-03
0,136,Seattle Mariners,633027,2021-08-04
0,136,Seattle Mariners,633013,2021-08-05
0,136,Seattle Mariners,633062,2021-08-06
0,136,Seattle Mariners,632950,2021-08-07
0,136,Seattle Mariners,632953,2021-08-08
0,136,Seattle Mariners,632955,2021-08-10
0,136,Seattle Mariners,632952,2021-08-11
0,136,Seattle Mariners,632947,2021-08-12
0,136,Seattle Mariners,632954,2021-08-13
0,136,Seattle Mariners,632907,2021-08-14
0,136,Seattle Mariners,632857,2021-08-15
0,136,Seattle Mariners,632853,2021-08-17
0,136,Seattle Mariners,632855,2021-08-18
0,136,Seattle Mariners,632838,2021-08-19
0,136,Seattle Mariners,632774,2021-08-20
0,136,Seattle Mariners,632834,2021-08-21
0,136,Seattle Mariners,632793,2021-08-22
0,136,Seattle Mariners,632758,2021-08-23
0,136,Seattle Mariners,632769,2021-08-24
0,136,Seattle Mariners,632739,2021-08-26
0,136,Seattle Mariners,632753,2021-08-27
0,136,Seattle Mariners,632713,2021-08-28
0,136,Seattle Mariners,632693,2021-08-29
0,136,Seattle Mariners,632665,2021-08-30
0,136,Seattle Mariners,632657,2021-08-31
0,136,Seattle Mariners,632648,2021-09-01
0,136,Seattle Mariners,632708,2021-09-03
0,136,Seattle Mariners,632623,2021-09-04
0,136,Seattle Mariners,632601,2021-09-05
0,136,Seattle Mariners,632596,2021-09-06
0,136,Seattle Mariners,632590,2021-09-07
0,136,Seattle Mariners,632580,2021-09-08
0,136,Seattle Mariners,632528,2021-09-10
0,136,Seattle Mariners,632517,2021-09-11
0,136,Seattle Mariners,632524,2021-09-12
0,136,Seattle Mariners,632507,2021-09-13
0,136,Seattle Mariners,632480,2021-09-14
0,136,Seattle Mariners,632481,2021-09-15
0,136,Seattle Mariners,632445,2021-09-17
0,136,Seattle Mariners,632449,2021-09-18
0,136,Seattle Mariners,632416,2021-09-19
0,136,Seattle Mariners,632412,2021-09-20
0,136,Seattle Mariners,632401,2021-09-21
0,136,Seattle Mariners,632383,2021-09-22
0,136,Seattle Mariners,632368,2021-09-23
0,136,Seattle Mariners,632359,2021-09-24
0,136,Seattle Mariners,632344,2021-09-25
0,136,Seattle Mariners,632327,2021-09-26
0,136,Seattle Mariners,632323,2021-09-27
0,136,Seattle Mariners,632312,2021-09-28
0,136,Seattle Mariners,632299,2021-09-29
0,136,Seattle Mariners,632270,2021-10-01
0,136,Seattle Mariners,632255,2021-10-02
0,136,Seattle Mariners,632237,2021-10-03
0,135,San Diego Padres,642018,2021-02-28
0,135,San Diego Padres,642028,2021-03-01
0,135,San Diego Padres,642208,2021-03-02
0,135,San Diego Padres,642036,2021-03-03
0,135,San Diego Padres,641812,2021-03-04
0,135,San Diego Padres,642037,2021-03-05
0,135,San Diego Padres,642016,2021-03-06
0,135,San Diego Padres,642035,2021-03-07
0,135,San Diego Padres,641962,2021-03-09
0,135,San Diego Padres,642103,2021-03-10
0,135,San Diego Padres,642063,2021-03-11
0,135,San Diego Padres,641994,2021-03-12
0,135,San Diego Padres,642029,2021-03-13
0,135,San Diego Padres,642156,2021-03-14
0,135,San Diego Padres,641785,2021-03-15
0,135,San Diego Padres,641977,2021-03-16
0,135,San Diego Padres,642130,2021-03-17
0,135,San Diego Padres,641975,2021-03-18
0,135,San Diego Padres,642027,2021-03-20
0,135,San Diego Padres,642026,2021-03-21
0,135,San Diego Padres,642149,2021-03-22
